station_id,date,element,value,measurement_flag,quality_flag,source_flag,year_month
HIST202409,2024-02-16,PRCP,1.4,,,synthetic,2024-02
HIST202410,2024-02-16,TMAX,21.7,,,synthetic,2024-02
HIST202410,2024-02-16,TMIN,11.6,,,synthetic,2024-02
HIST202410,2024-02-16,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-16,TMAX,23.0,,,synthetic,2024-02
HIST202411,2024-02-16,TMIN,14.8,,,synthetic,2024-02
HIST202411,2024-02-16,PRCP,1.3,,,synthetic,2024-02
HIST202400,2024-02-17,TMAX,24.0,,,synthetic,2024-02
HIST202400,2024-02-17,TMIN,12.7,,,synthetic,2024-02
HIST202400,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-17,TMAX,20.9,,,synthetic,2024-02
HIST202401,2024-02-17,TMIN,11.9,,,synthetic,2024-02
HIST202401,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-17,TMAX,24.8,,,synthetic,2024-02
HIST202402,2024-02-17,TMIN,14.4,,,synthetic,2024-02
HIST202402,2024-02-17,PRCP,7.7,,,synthetic,2024-02
HIST202403,2024-02-17,TMAX,17.3,,,synthetic,2024-02
HIST202403,2024-02-17,TMIN,7.1,,,synthetic,2024-02
HIST202403,2024-02-17,PRCP,3.7,,,synthetic,2024-02
HIST202404,2024-02-17,TMAX,22.7,,,synthetic,2024-02
HIST202404,2024-02-17,TMIN,13.0,,,synthetic,2024-02
HIST202404,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-17,TMAX,21.1,,,synthetic,2024-02
HIST202405,2024-02-17,TMIN,11.9,,,synthetic,2024-02
HIST202405,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-17,TMAX,22.5,,,synthetic,2024-02
HIST202406,2024-02-17,TMIN,11.3,,,synthetic,2024-02
HIST202406,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-17,TMAX,21.5,,,synthetic,2024-02
HIST202407,2024-02-17,TMIN,11.3,,,synthetic,2024-02
HIST202407,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-17,TMAX,22.5,,,synthetic,2024-02
HIST202408,2024-02-17,TMIN,13.7,,,synthetic,2024-02
HIST202408,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-17,TMAX,19.0,,,synthetic,2024-02
HIST202409,2024-02-17,TMIN,7.7,,,synthetic,2024-02
HIST202409,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-17,TMAX,23.0,,,synthetic,2024-02
HIST202410,2024-02-17,TMIN,13.5,,,synthetic,2024-02
HIST202410,2024-02-17,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-17,TMAX,23.2,,,synthetic,2024-02
HIST202411,2024-02-17,TMIN,12.0,,,synthetic,2024-02
HIST202411,2024-02-17,PRCP,1.3,,,synthetic,2024-02
HIST202400,2024-02-18,TMAX,21.9,,,synthetic,2024-02
HIST202400,2024-02-18,TMIN,13.3,,,synthetic,2024-02
HIST202400,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-18,TMAX,24.0,,,synthetic,2024-02
HIST202401,2024-02-18,TMIN,12.8,,,synthetic,2024-02
HIST202401,2024-02-18,PRCP,0.5,,,synthetic,2024-02
HIST202402,2024-02-18,TMAX,26.3,,,synthetic,2024-02
HIST202402,2024-02-18,TMIN,15.6,,,synthetic,2024-02
HIST202402,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-18,TMAX,23.1,,,synthetic,2024-02
HIST202403,2024-02-18,TMIN,14.5,,,synthetic,2024-02
HIST202403,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-18,TMAX,24.6,,,synthetic,2024-02
HIST202404,2024-02-18,TMIN,16.0,,,synthetic,2024-02
HIST202404,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-18,TMAX,25.4,,,synthetic,2024-02
HIST202405,2024-02-18,TMIN,13.7,,,synthetic,2024-02
HIST202405,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-18,TMAX,20.3,,,synthetic,2024-02
HIST202406,2024-02-18,TMIN,8.5,,,synthetic,2024-02
HIST202406,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-18,TMAX,22.1,,,synthetic,2024-02
HIST202407,2024-02-18,TMIN,10.6,,,synthetic,2024-02
HIST202407,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-18,TMAX,24.5,,,synthetic,2024-02
HIST202408,2024-02-18,TMIN,15.7,,,synthetic,2024-02
HIST202408,2024-02-18,PRCP,5.9,,,synthetic,2024-02
HIST202409,2024-02-18,TMAX,21.6,,,synthetic,2024-02
HIST202409,2024-02-18,TMIN,13.4,,,synthetic,2024-02
HIST202409,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-18,TMAX,23.4,,,synthetic,2024-02
HIST202410,2024-02-18,TMIN,13.3,,,synthetic,2024-02
HIST202410,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-18,TMAX,24.6,,,synthetic,2024-02
HIST202411,2024-02-18,TMIN,13.6,,,synthetic,2024-02
HIST202411,2024-02-18,PRCP,0.0,,,synthetic,2024-02
HIST202400,2024-02-19,TMAX,20.5,,,synthetic,2024-02
HIST202400,2024-02-19,TMIN,11.0,,,synthetic,2024-02
HIST202400,2024-02-19,PRCP,1.5,,,synthetic,2024-02
HIST202401,2024-02-19,TMAX,21.4,,,synthetic,2024-02
HIST202401,2024-02-19,TMIN,12.2,,,synthetic,2024-02
HIST202401,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-19,TMAX,24.8,,,synthetic,2024-02
HIST202402,2024-02-19,TMIN,15.0,,,synthetic,2024-02
HIST202402,2024-02-19,PRCP,6.2,,,synthetic,2024-02
HIST202403,2024-02-19,TMAX,21.4,,,synthetic,2024-02
HIST202403,2024-02-19,TMIN,11.4,,,synthetic,2024-02
HIST202403,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-19,TMAX,24.8,,,synthetic,2024-02
HIST202404,2024-02-19,TMIN,13.8,,,synthetic,2024-02
HIST202404,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-19,TMAX,23.7,,,synthetic,2024-02
HIST202405,2024-02-19,TMIN,15.3,,,synthetic,2024-02
HIST202405,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-19,TMAX,16.9,,,synthetic,2024-02
HIST202406,2024-02-19,TMIN,5.8,,,synthetic,2024-02
HIST202406,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-19,TMAX,22.7,,,synthetic,2024-02
HIST202407,2024-02-19,TMIN,13.6,,,synthetic,2024-02
HIST202407,2024-02-19,PRCP,5.0,,,synthetic,2024-02
HIST202408,2024-02-19,TMAX,25.1,,,synthetic,2024-02
HIST202408,2024-02-19,TMIN,14.2,,,synthetic,2024-02
HIST202408,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-19,TMAX,20.6,,,synthetic,2024-02
HIST202409,2024-02-19,TMIN,12.0,,,synthetic,2024-02
HIST202409,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-19,TMAX,24.2,,,synthetic,2024-02
HIST202410,2024-02-19,TMIN,13.9,,,synthetic,2024-02
HIST202410,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-19,TMAX,24.8,,,synthetic,2024-02
HIST202411,2024-02-19,TMIN,12.8,,,synthetic,2024-02
HIST202411,2024-02-19,PRCP,0.0,,,synthetic,2024-02
HIST202400,2024-02-20,TMAX,25.4,,,synthetic,2024-02
HIST202400,2024-02-20,TMIN,14.8,,,synthetic,2024-02
HIST202400,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-20,TMAX,24.7,,,synthetic,2024-02
HIST202401,2024-02-20,TMIN,15.6,,,synthetic,2024-02
HIST202401,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-20,TMAX,23.4,,,synthetic,2024-02
HIST202402,2024-02-20,TMIN,14.4,,,synthetic,2024-02
HIST202402,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-20,TMAX,21.9,,,synthetic,2024-02
HIST202403,2024-02-20,TMIN,10.3,,,synthetic,2024-02
HIST202403,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-20,TMAX,26.9,,,synthetic,2024-02
HIST202404,2024-02-20,TMIN,15.1,,,synthetic,2024-02
HIST202404,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-20,TMAX,21.3,,,synthetic,2024-02
HIST202405,2024-02-20,TMIN,10.8,,,synthetic,2024-02
HIST202405,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-20,TMAX,20.9,,,synthetic,2024-02
HIST202406,2024-02-20,TMIN,11.6,,,synthetic,2024-02
HIST202406,2024-02-20,PRCP,6.7,,,synthetic,2024-02
HIST202407,2024-02-20,TMAX,23.2,,,synthetic,2024-02
HIST202407,2024-02-20,TMIN,14.2,,,synthetic,2024-02
HIST202407,2024-02-20,PRCP,0.2,,,synthetic,2024-02
HIST202408,2024-02-20,TMAX,27.2,,,synthetic,2024-02
HIST202408,2024-02-20,TMIN,18.9,,,synthetic,2024-02
HIST202408,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-20,TMAX,23.2,,,synthetic,2024-02
HIST202409,2024-02-20,TMIN,14.2,,,synthetic,2024-02
HIST202409,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-20,TMAX,23.6,,,synthetic,2024-02
HIST202410,2024-02-20,TMIN,13.8,,,synthetic,2024-02
HIST202410,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-20,TMAX,26.2,,,synthetic,2024-02
HIST202411,2024-02-20,TMIN,17.8,,,synthetic,2024-02
HIST202411,2024-02-20,PRCP,0.0,,,synthetic,2024-02
HIST202400,2024-02-21,TMAX,24.0,,,synthetic,2024-02
HIST202400,2024-02-21,TMIN,12.7,,,synthetic,2024-02
HIST202400,2024-02-21,PRCP,2.9,,,synthetic,2024-02
HIST202401,2024-02-21,TMAX,26.4,,,synthetic,2024-02
HIST202401,2024-02-21,TMIN,16.0,,,synthetic,2024-02
HIST202401,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-21,TMAX,30.2,,,synthetic,2024-02
HIST202402,2024-02-21,TMIN,20.8,,,synthetic,2024-02
HIST202402,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-21,TMAX,22.4,,,synthetic,2024-02
HIST202403,2024-02-21,TMIN,11.2,,,synthetic,2024-02
HIST202403,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-21,TMAX,24.0,,,synthetic,2024-02
HIST202404,2024-02-21,TMIN,14.8,,,synthetic,2024-02
HIST202404,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-21,TMAX,26.7,,,synthetic,2024-02
HIST202405,2024-02-21,TMIN,18.5,,,synthetic,2024-02
HIST202405,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-21,TMAX,25.4,,,synthetic,2024-02
HIST202406,2024-02-21,TMIN,16.3,,,synthetic,2024-02
HIST202406,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-21,TMAX,24.3,,,synthetic,2024-02
HIST202407,2024-02-21,TMIN,12.4,,,synthetic,2024-02
HIST202407,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-21,TMAX,25.9,,,synthetic,2024-02
HIST202408,2024-02-21,TMIN,15.4,,,synthetic,2024-02
HIST202408,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-21,TMAX,19.6,,,synthetic,2024-02
HIST202409,2024-02-21,TMIN,9.0,,,synthetic,2024-02
HIST202409,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-21,TMAX,21.4,,,synthetic,2024-02
HIST202410,2024-02-21,TMIN,12.9,,,synthetic,2024-02
HIST202410,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-21,TMAX,25.6,,,synthetic,2024-02
HIST202411,2024-02-21,TMIN,15.1,,,synthetic,2024-02
HIST202411,2024-02-21,PRCP,0.0,,,synthetic,2024-02
HIST202400,2024-02-22,TMAX,19.3,,,synthetic,2024-02
HIST202400,2024-02-22,TMIN,7.4,,,synthetic,2024-02
HIST202400,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-22,TMAX,22.8,,,synthetic,2024-02
HIST202401,2024-02-22,TMIN,10.8,,,synthetic,2024-02
HIST202401,2024-02-22,PRCP,0.7,,,synthetic,2024-02
HIST202402,2024-02-22,TMAX,25.0,,,synthetic,2024-02
HIST202402,2024-02-22,TMIN,16.2,,,synthetic,2024-02
HIST202402,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-22,TMAX,23.3,,,synthetic,2024-02
HIST202403,2024-02-22,TMIN,14.4,,,synthetic,2024-02
HIST202403,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-22,TMAX,23.7,,,synthetic,2024-02
HIST202404,2024-02-22,TMIN,13.8,,,synthetic,2024-02
HIST202404,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-22,TMAX,22.9,,,synthetic,2024-02
HIST202405,2024-02-22,TMIN,13.0,,,synthetic,2024-02
HIST202405,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-22,TMAX,18.9,,,synthetic,2024-02
HIST202406,2024-02-22,TMIN,10.2,,,synthetic,2024-02
HIST202406,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-22,TMAX,22.1,,,synthetic,2024-02
HIST202407,2024-02-22,TMIN,11.4,,,synthetic,2024-02
HIST202407,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-22,TMAX,26.8,,,synthetic,2024-02
HIST202408,2024-02-22,TMIN,17.6,,,synthetic,2024-02
HIST202408,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-22,TMAX,21.7,,,synthetic,2024-02
HIST202409,2024-02-22,TMIN,11.4,,,synthetic,2024-02
HIST202409,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-22,TMAX,26.7,,,synthetic,2024-02
HIST202410,2024-02-22,TMIN,18.4,,,synthetic,2024-02
HIST202410,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-22,TMAX,24.9,,,synthetic,2024-02
HIST202411,2024-02-22,TMIN,13.0,,,synthetic,2024-02
HIST202411,2024-02-22,PRCP,0.0,,,synthetic,2024-02
HIST202400,2024-02-23,TMAX,20.1,,,synthetic,2024-02
HIST202400,2024-02-23,TMIN,8.3,,,synthetic,2024-02
HIST202400,2024-02-23,PRCP,3.4,,,synthetic,2024-02
HIST202401,2024-02-23,TMAX,25.8,,,synthetic,2024-02
HIST202401,2024-02-23,TMIN,15.5,,,synthetic,2024-02
HIST202401,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-23,TMAX,24.6,,,synthetic,2024-02
HIST202402,2024-02-23,TMIN,16.4,,,synthetic,2024-02
HIST202402,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-23,TMAX,22.5,,,synthetic,2024-02
HIST202403,2024-02-23,TMIN,14.1,,,synthetic,2024-02
HIST202403,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-23,TMAX,25.3,,,synthetic,2024-02
HIST202404,2024-02-23,TMIN,13.9,,,synthetic,2024-02
HIST202404,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-23,TMAX,25.2,,,synthetic,2024-02
HIST202405,2024-02-23,TMIN,16.8,,,synthetic,2024-02
HIST202405,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-23,TMAX,20.1,,,synthetic,2024-02
HIST202406,2024-02-23,TMIN,9.7,,,synthetic,2024-02
HIST202406,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-23,TMAX,22.8,,,synthetic,2024-02
HIST202407,2024-02-23,TMIN,13.7,,,synthetic,2024-02
HIST202407,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-23,TMAX,24.2,,,synthetic,2024-02
HIST202408,2024-02-23,TMIN,12.9,,,synthetic,2024-02
HIST202408,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-23,TMAX,22.0,,,synthetic,2024-02
HIST202409,2024-02-23,TMIN,10.5,,,synthetic,2024-02
HIST202409,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-23,TMAX,24.5,,,synthetic,2024-02
HIST202410,2024-02-23,TMIN,15.3,,,synthetic,2024-02
HIST202410,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-23,TMAX,24.6,,,synthetic,2024-02
HIST202411,2024-02-23,TMIN,14.8,,,synthetic,2024-02
HIST202411,2024-02-23,PRCP,0.0,,,synthetic,2024-02
HIST202400,2024-02-24,TMAX,18.3,,,synthetic,2024-02
HIST202400,2024-02-24,TMIN,9.8,,,synthetic,2024-02
HIST202400,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-24,TMAX,25.1,,,synthetic,2024-02
HIST202401,2024-02-24,TMIN,13.6,,,synthetic,2024-02
HIST202401,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-24,TMAX,26.7,,,synthetic,2024-02
HIST202402,2024-02-24,TMIN,17.7,,,synthetic,2024-02
HIST202402,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-24,TMAX,26.0,,,synthetic,2024-02
HIST202403,2024-02-24,TMIN,16.2,,,synthetic,2024-02
HIST202403,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-24,TMAX,25.5,,,synthetic,2024-02
HIST202404,2024-02-24,TMIN,16.1,,,synthetic,2024-02
HIST202404,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-24,TMAX,23.4,,,synthetic,2024-02
HIST202405,2024-02-24,TMIN,11.8,,,synthetic,2024-02
HIST202405,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-24,TMAX,21.8,,,synthetic,2024-02
HIST202406,2024-02-24,TMIN,13.3,,,synthetic,2024-02
HIST202406,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-24,TMAX,26.5,,,synthetic,2024-02
HIST202407,2024-02-24,TMIN,15.6,,,synthetic,2024-02
HIST202407,2024-02-24,PRCP,5.5,,,synthetic,2024-02
HIST202408,2024-02-24,TMAX,27.6,,,synthetic,2024-02
HIST202408,2024-02-24,TMIN,19.1,,,synthetic,2024-02
HIST202408,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-24,TMAX,22.8,,,synthetic,2024-02
HIST202409,2024-02-24,TMIN,11.5,,,synthetic,2024-02
HIST202409,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-24,TMAX,22.8,,,synthetic,2024-02
HIST202410,2024-02-24,TMIN,11.5,,,synthetic,2024-02
HIST202410,2024-02-24,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-24,TMAX,26.8,,,synthetic,2024-02
HIST202411,2024-02-24,TMIN,18.5,,,synthetic,2024-02
HIST202411,2024-02-24,PRCP,3.2,,,synthetic,2024-02
HIST202400,2024-02-25,TMAX,23.7,,,synthetic,2024-02
HIST202400,2024-02-25,TMIN,12.7,,,synthetic,2024-02
HIST202400,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-25,TMAX,22.9,,,synthetic,2024-02
HIST202401,2024-02-25,TMIN,11.9,,,synthetic,2024-02
HIST202401,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-25,TMAX,25.2,,,synthetic,2024-02
HIST202402,2024-02-25,TMIN,16.9,,,synthetic,2024-02
HIST202402,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-25,TMAX,21.8,,,synthetic,2024-02
HIST202403,2024-02-25,TMIN,13.6,,,synthetic,2024-02
HIST202403,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-25,TMAX,22.2,,,synthetic,2024-02
HIST202404,2024-02-25,TMIN,10.5,,,synthetic,2024-02
HIST202404,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-25,TMAX,29.1,,,synthetic,2024-02
HIST202405,2024-02-25,TMIN,19.3,,,synthetic,2024-02
HIST202405,2024-02-25,PRCP,2.1,,,synthetic,2024-02
HIST202406,2024-02-25,TMAX,22.4,,,synthetic,2024-02
HIST202406,2024-02-25,TMIN,12.5,,,synthetic,2024-02
HIST202406,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-25,TMAX,21.5,,,synthetic,2024-02
HIST202407,2024-02-25,TMIN,11.1,,,synthetic,2024-02
HIST202407,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-25,TMAX,26.4,,,synthetic,2024-02
HIST202408,2024-02-25,TMIN,17.3,,,synthetic,2024-02
HIST202408,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-25,TMAX,20.1,,,synthetic,2024-02
HIST202409,2024-02-25,TMIN,8.6,,,synthetic,2024-02
HIST202409,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-25,TMAX,24.2,,,synthetic,2024-02
HIST202410,2024-02-25,TMIN,12.6,,,synthetic,2024-02
HIST202410,2024-02-25,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-25,TMAX,29.8,,,synthetic,2024-02
HIST202411,2024-02-25,TMIN,18.2,,,synthetic,2024-02
HIST202411,2024-02-25,PRCP,8.0,,,synthetic,2024-02
HIST202400,2024-02-26,TMAX,24.0,,,synthetic,2024-02
HIST202400,2024-02-26,TMIN,15.4,,,synthetic,2024-02
HIST202400,2024-02-26,PRCP,2.2,,,synthetic,2024-02
HIST202401,2024-02-26,TMAX,22.9,,,synthetic,2024-02
HIST202401,2024-02-26,TMIN,13.8,,,synthetic,2024-02
HIST202401,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-26,TMAX,26.4,,,synthetic,2024-02
HIST202402,2024-02-26,TMIN,17.7,,,synthetic,2024-02
HIST202402,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-26,TMAX,21.4,,,synthetic,2024-02
HIST202403,2024-02-26,TMIN,10.9,,,synthetic,2024-02
HIST202403,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202404,2024-02-26,TMAX,23.5,,,synthetic,2024-02
HIST202404,2024-02-26,TMIN,13.3,,,synthetic,2024-02
HIST202404,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202405,2024-02-26,TMAX,25.2,,,synthetic,2024-02
HIST202405,2024-02-26,TMIN,15.6,,,synthetic,2024-02
HIST202405,2024-02-26,PRCP,3.3,,,synthetic,2024-02
HIST202406,2024-02-26,TMAX,23.1,,,synthetic,2024-02
HIST202406,2024-02-26,TMIN,14.3,,,synthetic,2024-02
HIST202406,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-26,TMAX,27.3,,,synthetic,2024-02
HIST202407,2024-02-26,TMIN,17.3,,,synthetic,2024-02
HIST202407,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-26,TMAX,28.1,,,synthetic,2024-02
HIST202408,2024-02-26,TMIN,18.1,,,synthetic,2024-02
HIST202408,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202409,2024-02-26,TMAX,22.0,,,synthetic,2024-02
HIST202409,2024-02-26,TMIN,10.0,,,synthetic,2024-02
HIST202409,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-26,TMAX,24.1,,,synthetic,2024-02
HIST202410,2024-02-26,TMIN,13.1,,,synthetic,2024-02
HIST202410,2024-02-26,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-26,TMAX,24.1,,,synthetic,2024-02
HIST202411,2024-02-26,TMIN,15.9,,,synthetic,2024-02
HIST202411,2024-02-26,PRCP,7.6,,,synthetic,2024-02
HIST202400,2024-02-27,TMAX,25.9,,,synthetic,2024-02
HIST202400,2024-02-27,TMIN,17.3,,,synthetic,2024-02
HIST202400,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-27,TMAX,22.6,,,synthetic,2024-02
HIST202401,2024-02-27,TMIN,12.7,,,synthetic,2024-02
HIST202401,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-27,TMAX,22.4,,,synthetic,2024-02
HIST202402,2024-02-27,TMIN,13.6,,,synthetic,2024-02
HIST202402,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202403,2024-02-27,TMAX,21.7,,,synthetic,2024-02
HIST202403,2024-02-27,TMIN,10.7,,,synthetic,2024-02
HIST202403,2024-02-27,PRCP,4.3,,,synthetic,2024-02
HIST202404,2024-02-27,TMAX,22.9,,,synthetic,2024-02
HIST202404,2024-02-27,TMIN,11.8,,,synthetic,2024-02
HIST202404,2024-02-27,PRCP,0.8,,,synthetic,2024-02
HIST202405,2024-02-27,TMAX,25.7,,,synthetic,2024-02
HIST202405,2024-02-27,TMIN,16.2,,,synthetic,2024-02
HIST202405,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202406,2024-02-27,TMAX,22.4,,,synthetic,2024-02
HIST202406,2024-02-27,TMIN,13.2,,,synthetic,2024-02
HIST202406,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202407,2024-02-27,TMAX,24.5,,,synthetic,2024-02
HIST202407,2024-02-27,TMIN,14.8,,,synthetic,2024-02
HIST202407,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202408,2024-02-27,TMAX,27.1,,,synthetic,2024-02
HIST202408,2024-02-27,TMIN,15.6,,,synthetic,2024-02
HIST202408,2024-02-27,PRCP,0.1,,,synthetic,2024-02
HIST202409,2024-02-27,TMAX,23.1,,,synthetic,2024-02
HIST202409,2024-02-27,TMIN,14.3,,,synthetic,2024-02
HIST202409,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202410,2024-02-27,TMAX,23.6,,,synthetic,2024-02
HIST202410,2024-02-27,TMIN,14.3,,,synthetic,2024-02
HIST202410,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202411,2024-02-27,TMAX,31.3,,,synthetic,2024-02
HIST202411,2024-02-27,TMIN,22.8,,,synthetic,2024-02
HIST202411,2024-02-27,PRCP,0.0,,,synthetic,2024-02
HIST202400,2024-02-28,TMAX,23.5,,,synthetic,2024-02
HIST202400,2024-02-28,TMIN,12.0,,,synthetic,2024-02
HIST202400,2024-02-28,PRCP,0.0,,,synthetic,2024-02
HIST202401,2024-02-28,TMAX,24.2,,,synthetic,2024-02
HIST202401,2024-02-28,TMIN,13.1,,,synthetic,2024-02
HIST202401,2024-02-28,PRCP,0.0,,,synthetic,2024-02
HIST202402,2024-02-28,TMAX,25.7,,,synthetic,2024-02
